55.00,215.00
-55.00,215.00
-0.00,215.00
55.00,173.50
-55.00,173.50
55.00,134.50
-55.00,134.50
-57.00,-224.00
57.00,-224.00
-57.00,-224.00
57.00,-224.00
-20.50,-224.00
0.00,-224.00
20.50,-224.00
-20.50,-188.00
20.50,-188.00
55.00,215.00
-55.00,215.00
-0.00,215.00
57.00,215.00
-57.00,215.00
11.00,215.00
-11.00,215.00
-57.00,-224.00
57.00,-224.00
