-325.50,1.10
-279.00,1.10
-232.50,1.10
-186.00,1.10
-139.50,1.10
-93.00,1.10
-46.50,1.10
0.00,1.10
46.50,1.10
93.00,1.10
139.50,1.10
186.00,1.10
232.50,1.10
279.00,1.10
325.50,1.10
-657.00,1.10
-509.14,1.10
-361.29,1.10
657.00,1.10
509.14,1.10
361.29,1.10
