115.00,275.00
-115.00,275.00
49.00,275.00
16.33,275.00
-16.33,275.00
-49.00,275.00
49.00,195.00
-49.00,195.00
49.00,212.00
-49.00,212.00
-115.00,-275.00
115.00,-275.00
