-715.00,-40.00
-670.56,-40.00
-626.11,-40.00
-581.67,-40.00
-537.22,-40.00
-492.78,-40.00
-448.33,-40.00
-403.89,-40.00
-359.44,-40.00
-315.00,-40.00
315.00,-40.00
359.44,-40.00
403.89,-40.00
448.33,-40.00
492.78,-40.00
537.22,-40.00
581.67,-40.00
626.11,-40.00
670.56,-40.00
715.00,-40.00
